simulation_id,schedule_delay_months,capex_multiplier,utilization_multiplier,power_cost_multiplier,price_multiplier,debt_rate_shift_bps,total_capex_usd,portfolio_unlevered_npv_usd,total_ebitda_usd,incremental_funding_required_usd,minimum_cash_pre_support_usd,latest_ready_for_service,npv_positive
374,4.596180722115518,1.1139368765575672,0.8690159814112385,0.984730464923253,0.9665322520951278,73.58381316999782,4840055728.64263,-314966737.0474515,1055374049.9966948,471553937.68356454,-421553937.68356454,2029-09-01,False
375,4.727944176443396,1.0496434567545065,0.8599637410811893,1.0941791626846127,0.9682484140104133,93.95486650394813,4560700819.5983305,-185715923.2673931,1024565066.1241227,425899590.23289376,-375899590.23289376,2029-09-01,False
376,5.922054009906491,1.1693675708528914,0.8883428737274828,1.0866657607567145,1.0311619418826103,131.36334116119747,5080902095.355812,-66719174.2918998,1139758224.0190825,465938706.15154135,-415938706.15154135,2029-10-01,False
377,10.446362527276625,1.1757692159502353,0.7862733535248609,1.059607748707844,0.9937180604689229,313.5471708206344,5108717243.303772,-862583703.3090012,749704277.1423012,698702152.2534919,-648702152.2534919,2030-02-01,False
378,5.292111666001439,1.0215276078551,0.9250324029721217,1.0046266596699125,0.9989211920943101,128.11647142290573,4438537456.13041,509871727.0912112,1206166626.4581032,327841287.2302615,-277841287.2302615,2029-09-01,True
379,7.7774917897057065,1.2011479117596071,0.9368993123174338,1.091369726392741,0.9992357222263148,224.4830694498417,5218987676.595492,-98735389.64554775,1055413200.4834429,534900107.7212454,-484900107.7212454,2029-12-01,False
380,9.71835663311158,0.998553235711956,0.9239682186039644,1.0244800995697756,1.0117068133110958,162.4893830214836,4338713809.168449,577140232.7601379,964926615.1213437,315728993.68989795,-265728993.68989795,2030-02-01,True
381,4.990624165045691,1.0476050940719268,0.8792449911890575,1.1100589694853578,0.9495208495740902,24.933148341053737,4551844133.742521,-198436229.35620213,1017681748.3492303,397592753.8996746,-347592753.8996746,2029-09-01,False
382,10.040710436436498,1.1671953846758056,0.8422483570982788,1.038215482146094,1.0328750725512281,179.17391497757652,5071463946.416375,-324628495.75422204,883280383.8045713,523112973.99382305,-473112973.99382305,2030-02-01,False
383,6.615765482457607,1.0720323266084595,0.8695812848709886,0.9761148088293099,0.9966058018364381,0.8970873765196146,4657980459.113756,19612551.892823696,1018463138.4337964,357645226.88141394,-307645226.88141394,2029-11-01,True
384,0.5215466570956294,1.1577545521712602,1.0143277906346138,1.122189447503446,0.9752308599412006,123.29429860739563,5030443529.184126,264633895.91595495,1501402326.1777816,410145982.5977335,-360145982.5977335,2029-05-01,True
385,5.115130792795808,1.0750889291726256,0.9175454965852192,1.0599322476317417,0.9850443438985343,249.06441682988822,4671261397.255057,168614527.83779442,1156213010.9313526,435033940.8603088,-385033940.8603088,2029-09-01,True
386,13.164128254654726,1.0166809158996484,0.8896299612541025,1.0172224349545176,0.9650034282719488,81.3330922231917,4417478579.583972,-72600478.79725957,709021919.6395805,352964581.85454834,-302964581.85454834,2030-05-01,False
387,3.1263524067353865,1.1671575700158738,0.912671736286428,1.172154574114255,0.9197764839889242,13.393065771576275,5071299641.718971,-694038962.3095701,1087861101.6651413,556130258.6665264,-506130258.66652644,2029-07-01,False
388,4.859885209158923,1.0172303649515249,0.8601862112043461,1.2117811296357834,0.9500750965033056,59.02781518826029,4419865935.714375,-241571668.5224129,970934069.4890435,411445238.63451684,-361445238.63451684,2029-09-01,False
389,6.274049808042979,1.1062224784742258,0.9283669470688016,1.0515163425065377,1.0073503198006943,41.185706591262274,4806536668.9705105,252518208.98531532,1167598599.3942227,359062679.68150437,-309062679.68150437,2029-10-01,True
390,5.054329003244373,1.1476654545535312,0.9866791077764483,1.050436241761077,0.9826303391019697,14.408048413499458,4986606400.035093,268540310.85032535,1266964104.3682158,367441224.74186224,-317441224.74186224,2029-09-01,True
391,3.088344044024632,1.0131115526850558,0.9546317903423414,1.0374986100815322,0.9961420901539458,13.1181173879297,4401969696.416567,653271094.1972879,1350224617.1551282,280736651.9938296,-230736651.9938296,2029-07-01,True
392,9.613280503287857,1.1890840805777172,0.8015589969295916,0.9679993698694659,0.9259897240420881,229.01660161275595,5166570330.110181,-1134831874.4996653,688145906.7805413,721793793.4408569,-671793793.4408569,2030-02-01,False
393,3.6253821021936656,1.116181731527556,0.8985582997171182,1.1320414662707496,0.9765949059510359,126.54101957210798,4849809623.48723,-192339788.04142654,1142657545.7403471,470879983.2865933,-420879983.2865933,2029-08-01,False
394,12.764229604653977,1.038264205837469,0.9768899566889416,0.981324830367809,0.9757085545686592,243.38612845085476,4511257974.363803,361404988.885581,823159765.6018217,364230972.43535376,-314230972.43535376,2030-05-01,True
395,7.15382991626537,1.1465531151459463,0.8603429111597202,1.0579526520588747,0.9663247522572728,131.24059109560437,4981773285.309136,-499060550.26572573,939657126.9734887,552521716.9275467,-502521716.92754674,2029-11-01,False
396,5.3231290328894225,1.075487890086282,0.8711619985491179,1.0309843141679873,0.9661858516800766,44.84982169747943,4672994882.424895,-196902680.44772935,1049987588.2942691,415480347.3972758,-365480347.3972758,2029-09-01,False
397,9.768522986060344,1.1274848717043644,0.8200361166500398,1.1079014839217074,1.0100062244090249,69.38232835363672,4898921767.555463,-473926682.7395768,810676631.7290082,486234090.5880513,-436234090.5880513,2030-02-01,False
398,2.904071845338331,0.9787505757526824,0.7794501921482604,1.1235883461731608,1.0384007106440862,1.8923823752253242,4252671251.645405,-38745294.50743377,1093873744.3798292,320933017.1668162,-270933017.1668162,2029-07-01,False
399,8.061139357686944,1.0141477272497301,0.9304555423427814,1.1220860105772412,0.9656540384684206,-24.385877593799467,4406471874.900077,271897630.3558768,982344463.7786952,303477708.2370721,-253477708.2370721,2029-12-01,True
400,6.471820226479686,1.2744089504879945,0.8588156447534624,1.0190772542971627,0.9385630744760085,139.1103653329676,5537306889.870336,-1098719809.587596,939208812.3736628,751412353.3874578,-701412353.3874578,2029-10-01,False
401,6.483505731422278,1.175347918670991,0.9596276410744312,1.1617367596078463,1.0048404310538084,71.80322239073426,5106886706.625456,105915141.25048435,1192776241.7451966,417346309.6220559,-367346309.6220559,2029-10-01,True
402,6.114750269180218,1.070156288658515,0.8770603272327304,1.1777170091125178,0.992206462326695,299.5920772607181,4649829074.221248,-52572862.61437774,1035442990.3563491,503148209.20615697,-453148209.20615697,2029-10-01,False
403,4.9649435608085,1.1139901359789688,0.9108827739995109,0.9995018730653329,0.9532956277223492,132.66071698942278,4840287140.828619,-172482768.58759117,1095077396.6144297,470662457.83061135,-420662457.83061135,2029-09-01,False
404,1.9424111530384987,1.2283993876583792,0.8162471163690848,1.0208292312951073,1.0003600246913407,26.263179237157573,5337395339.375658,-892961333.4097887,1154125695.852857,627784957.6514347,-577784957.6514347,2029-06-01,False
405,10.263549002884865,1.1567604545177752,0.7916438421062316,1.1074680509963057,0.9878075542593704,194.22754824421574,5026124174.879733,-829678075.6662446,742349830.4502995,626971805.6681948,-576971805.6681948,2030-02-01,False
406,9.095685506465458,1.1548539429586597,0.9293943334626529,1.0431566261235732,0.9936206904016576,284.4039518193203,5017840382.155376,-2186755.937629938,991728601.817039,516658555.75144863,-466658555.75144863,2030-01-01,False
407,6.400858553365545,1.1415481024376237,0.9008236089578601,1.1220970151156267,1.045051022282903,48.09872294818199,4960026505.091475,160356691.99402297,1179777356.633736,382435709.37014323,-332435709.37014323,2029-10-01,True
408,3.366703974544048,1.11439273814879,0.9097547883853581,1.0837293300612139,0.9242670264493051,105.92551471537402,4842036447.256493,-432515705.87457037,1110106120.464186,519859131.5327847,-469859131.5327847,2029-07-01,False
409,6.35912025282288,1.1238532233550986,0.9417596754070323,1.1137158507695912,0.9886505553006304,205.17015341768638,4883142255.477903,122778048.27446306,1142037356.3232615,447975230.52431107,-397975230.52431107,2029-10-01,True
410,6.751999507163568,1.114004228966847,0.9329401157152128,0.9977873784044575,0.9572527596601792,132.60629739068594,4840348374.86095,-20879650.734081745,1040847683.7247038,438392086.37444127,-388392086.37444127,2029-11-01,False
411,9.783154040783444,1.1450582574331303,0.802234568580968,1.0875522127918251,0.9515834842914396,186.91001250497408,4975278128.546951,-911890892.1997653,708510712.950108,637030984.7375033,-587030984.7375033,2030-02-01,False
412,9.084892610656876,1.1256168849622477,0.9303186230684954,1.0457048609381654,0.973177867240961,233.42742767500818,4890805365.160966,-25281297.891283274,958556333.4601033,484292198.64838576,-434292198.64838576,2030-01-01,False
413,7.776242801603031,1.1104678754016857,0.8859631961953558,0.9807741506781231,0.9414257023587606,57.61743061587299,4824982918.620324,-349807736.38923144,902455527.639054,467413217.75543773,-417413217.75543773,2029-12-01,False
414,4.633767889712239,1.2353621225696987,0.9143848603555185,1.0280325246005966,0.9356230494138019,92.47221299670278,5367648422.565341,-710442858.7806399,1061071203.9995675,626325383.4584984,-576325383.4584984,2029-09-01,False
415,8.920855286285688,1.0852304512904727,0.9636580926372872,1.1339537065203695,0.9364670979978452,152.17678412956272,4715326310.857103,1231932.3146859407,925969222.7918352,427818845.17705166,-377818845.17705166,2030-01-01,True
416,11.606978661180705,1.0885287915643973,0.7817302021495642,1.173880814771347,1.0150499779186204,131.4002395264354,4729657599.347306,-609817157.3819871,674845944.1148186,500996932.2293564,-450996932.2293564,2030-04-01,False
417,6.082641655713779,1.0529464200131768,0.9741722121118178,1.0709443943205408,0.9201626769480314,171.95926209122752,4575052194.957253,127728165.27277637,1065754235.0575354,406557924.63386875,-356557924.63386875,2029-10-01,True
418,11.367411496716368,1.1869533577582339,0.863994516866957,0.9819491096782785,1.0249738103509722,270.6669834682315,5157312339.459526,-314907865.30806565,860522402.9442172,563596406.7092628,-513596406.70926285,2030-03-01,False
419,5.909149906208972,1.1364314895618073,0.9060174307455311,1.0581391353936456,0.9378600215417847,26.191691815221958,4937794822.146052,-403852471.09560406,1001679128.7735214,479957362.54195726,-429957362.54195726,2029-10-01,False
420,3.6101246812079077,1.1894591832453256,0.8244425971288959,1.0264930951763518,0.9811555929859453,63.612820952111136,5168200151.200939,-781818903.8723303,1044693677.9602479,605063817.8453689,-555063817.8453689,2029-08-01,False
421,3.02317289353356,1.1192683062631448,0.8859318434494923,1.0940242461670664,1.0196381172239122,45.18186742286609,4863220790.713364,-8043872.926120281,1262360398.8315666,391703266.21359247,-341703266.21359247,2029-07-01,False
422,10.518723276415525,1.2145965431802337,0.9764941523012001,1.09502861415592,0.9868457436382017,160.05597138538457,5277421980.118115,-105733309.45497489,929925915.8548287,489620357.7856282,-439620357.7856282,2030-03-01,False
423,7.417399994720463,0.9859320994970173,1.0186499967322191,1.0863100992372565,1.0020979260754341,100.45678511755989,4283874972.31454,1120173206.3965244,1238789447.673193,261207437.0148902,-211207437.0148902,2029-11-01,True
424,0.8332130455559212,1.1085010510701379,0.9147763356386793,1.0608586854847624,0.9638482940253295,72.43188011536589,4816437066.899749,-148702395.32144535,1301328503.087239,424717085.1687562,-374717085.1687562,2029-05-01,False
425,5.867121200313237,1.0838306331810017,1.0249745924853428,1.0155420489284526,0.9619353437991995,82.80673271891851,4709244101.171452,591397286.1710898,1237298047.867611,337398390.8410176,-287398390.8410176,2029-10-01,True
426,6.003956270319301,1.106470062320235,0.9394351540062249,1.18661555397618,0.9585034445646272,174.72067128580065,4807612420.781421,-63109457.42927909,1067336454.614238,465904428.85991466,-415904428.85991466,2029-10-01,False
427,1.1841669511898576,1.063467143033583,0.9062424109974555,0.971981682567955,0.9866401494305204,170.64298407971552,4620764736.480918,171529870.61396527,1354907409.3199997,390889069.92119896,-340889069.92119896,2029-05-01,True
428,8.0453749133406,1.1098415738450103,0.9325442564276938,1.0544621853175848,0.9222494132524602,27.441018500990694,4822261638.356569,-269566482.8475164,920840875.3604276,439303128.26955867,-389303128.26955867,2029-12-01,False
429,7.050138806292962,1.2817664158492101,0.7543814236094807,1.0811990532745595,0.9988687170634929,218.38496590961907,5569275076.864819,-1373966870.0657463,828650202.770747,844837167.4155769,-794837167.4155769,2029-11-01,False
430,6.020569329279789,1.1313871752142532,0.9487632154689906,1.1503399544530872,0.9383076290891752,264.08271202770857,4915877276.30593,-201755973.9727975,1049123416.1813071,554887442.9758992,-504887442.9758992,2029-10-01,False
431,1.207052028243986,1.1893100789215278,0.7957640013902734,1.0201419427201663,0.9068359166593509,114.4701092294315,5167552292.914038,-1393179926.621659,973933705.8472682,803108631.1174355,-753108631.1174355,2029-05-01,False
432,4.346518334840788,1.0422952658946474,0.9036887150266237,1.0554333192063488,1.0006081063669026,246.6222006763698,4528772930.3122425,297916820.72457564,1213803307.4792423,396234398.44336325,-346234398.44336325,2029-08-01,True
433,7.025719768133163,1.0312456585346936,0.8686446482194929,1.1697087695330346,0.932631486575004,106.45448872763566,4480762386.333243,-310924624.5076338,876083126.9124087,454209363.3783703,-404209363.3783703,2029-11-01,False
434,11.162861775078165,1.2392524086232017,0.8953795816030394,1.1023105763743324,0.974033419347265,192.98424901824075,5384551715.467812,-675441255.3754165,810151687.2478276,623318984.6847619,-573318984.6847619,2030-03-01,False
435,1.3298701135103068,1.0366916662747097,0.9343410145190632,1.0276026521323476,0.9907847075691258,95.16671673520037,4504425289.9636135,418293500.86844945,1406864040.9452584,331818482.4283712,-281818482.4283712,2029-05-01,True
436,10.016330603312444,1.183727054049048,0.9120006964704683,1.1262239918278325,0.9570408155167954,125.11331226856993,5143294049.843113,-488220307.0594616,848158802.3604993,543845059.4346867,-493845059.43468666,2030-02-01,False
437,3.325506713922493,1.19799159547062,0.9750362357001017,1.1653175462328202,1.0141323028736822,286.4360653038964,5205273482.319843,163803562.06795537,1399961725.604275,511114597.7372471,-461114597.7372471,2029-07-01,True
438,3.5758675830332214,1.228588915086589,0.9267044912746925,1.0585674223942532,0.9820583037278482,93.37413085705757,5338218836.051229,-363903941.04534876,1215590173.6310482,540692629.9787887,-490692629.97878873,2029-08-01,False
439,4.019890830984528,1.0592251227738378,0.7985214213536223,1.070601650354526,1.015670677184014,157.68566597218623,4602333158.452325,-290867513.9284936,1054047849.3402922,479604744.39420664,-429604744.39420664,2029-08-01,False
440,5.810774675575734,1.093260430215134,0.90637929511758,1.0231032638942321,1.0068818682052147,59.100769002292935,4750216569.284757,188605200.6099589,1136103712.6948261,365649561.4768701,-315649561.4768701,2029-10-01,True
441,7.701364111319326,1.1660107424451953,0.9273649062490433,1.1516077117188679,0.9590982591064052,241.1961495363621,5066316675.924374,-307470276.27810574,961706232.8601398,573383067.2331654,-523383067.2331654,2029-12-01,False
442,7.845120987696231,1.177307241927568,0.9430164633322894,1.146413419596762,1.0414875419845486,109.20192162823196,5115399966.175283,237555817.57606757,1129542109.32715,412963149.0658481,-362963149.0658481,2029-12-01,True
443,8.895903186590193,1.1617775923084428,0.904050776676598,1.1754716572718096,0.9687976100956359,141.54518865620722,5047923638.580184,-388661966.82276726,895576000.1822909,530929169.6647277,-480929169.6647277,2030-01-01,False
444,2.435728226115107,1.055977226037762,0.9793799265553388,1.0545370797200806,0.968767790956109,71.48605307374676,4588221047.134075,444603250.9630978,1382932659.5929992,334074844.06536067,-284074844.06536067,2029-06-01,True
445,5.563498758468864,1.1794807430699417,0.9945988991313494,0.9881017282169577,0.9831839665800282,119.1912843700079,5124843828.638896,254163327.25026083,1238602775.1703653,419823239.0144216,-369823239.0144216,2029-10-01,True
446,6.651493965847274,1.0966683039482987,0.8926807244594354,1.066498416746362,0.9837504026573923,126.6131631075315,4765023780.655357,-56148679.36009693,1016464681.8931859,433069047.6106395,-383069047.6106395,2029-11-01,False
447,5.403502058564225,1.1832698889954458,0.9581296806842375,1.0461390140710727,1.0042404079335367,229.02507243420237,5141307667.685211,142143876.91030002,1264649322.3506148,481640307.001251,-431640307.001251,2029-09-01,True
448,2.93181914533531,1.123321331614314,0.8660867451934677,1.1180689635483367,0.95352965488684,168.727697695713,4880831185.864195,-532807397.8935876,1089681676.7495654,579194245.610191,-529194245.610191,2029-07-01,False
449,3.7798122624314954,1.1087764488996183,1.014226381954019,1.0522089717052936,1.013878733447091,313.8677169333221,4817633670.468842,786096273.4324813,1437284185.2513382,400463315.1894141,-350463315.1894141,2029-08-01,True
450,9.814204834529388,1.0422638074289805,0.9742215374178032,0.9725719210105656,0.9686995094916383,236.3045178196881,4528636243.27892,468298348.2806783,969835088.0618883,371290158.46547145,-321290158.46547145,2030-02-01,True
451,7.3988871988420595,1.1130480916515515,0.8903297656787562,1.136563671511438,0.9947764836456091,119.43662901832681,4836193958.225991,-100239978.16545188,1020416868.2494739,445607062.3003999,-395607062.3003999,2029-11-01,False
452,10.120284444621278,1.0568601008000724,0.8328950170958185,1.0973108783649368,1.0328518397012563,71.80063381775244,4592057137.976315,-39742893.036001086,862136412.0902164,374942567.99411964,-324942567.99411964,2030-02-01,False
453,3.7391899149808214,1.0354423819670173,0.9845744940697392,1.026435634049702,0.9777054844956176,319.7882109139571,4498997149.64669,651646598.3330628,1311805132.110049,382616541.899337,-332616541.899337,2029-08-01,True
454,0.8245546989948208,1.117860382042257,0.9157529575621527,1.1352359816319497,0.9652945516458558,107.17112175423648,4857103359.973606,-210238224.20438063,1290421998.8377087,460834210.0360513,-410834210.0360513,2029-05-01,False
455,3.066680112684785,1.1607627180901496,0.9662776627205469,1.007155711489801,0.9687130619886777,246.5132836363444,5043514010.1017,43805645.7657454,1317351598.0881908,498493300.34014153,-448493300.34014153,2029-07-01,True
456,0.3893678541483373,1.0704054803051162,0.9237576082553252,1.045000463659826,0.9571361730441585,117.6290648345221,4650911811.92573,1467886.410947442,1354367397.7367241,400367108.696544,-350367108.696544,2029-04-01,True
457,3.188305828201374,1.1124259293606107,0.9506071007312614,1.0844101940994353,0.9334262168110956,225.2637238673421,4833490663.071854,-146521793.99307632,1197205574.8085349,512290847.29913545,-462290847.29913545,2029-07-01,False
458,3.130296934685165,1.167364927887502,0.8842262776964563,1.128722854274554,0.9497521340332669,55.82875895391473,5072200611.671196,-631136256.7351627,1110890355.0098999,561098112.1516552,-511098112.1516552,2029-07-01,False
459,5.6085530729466875,0.9966577331499522,0.8498161813523974,1.114575514250637,1.0086784139003229,19.621274307991712,4330477850.536543,166182053.68003905,1031911881.1288066,316622998.36315876,-266622998.36315876,2029-10-01,True
460,9.936858274848712,1.1769320791724254,0.9870830559118403,1.1088909904354163,0.9915073270108694,132.0764430688742,5113769884.004188,136906369.60109186,1002676094.0201019,430531645.4987937,-380531645.4987937,2030-02-01,True
461,7.027927957112326,1.2222144159215995,0.8067124310924898,1.0420795168920827,0.9294866017565684,275.70677819884133,5310521637.17935,-1226699362.1998858,804176151.6127057,822038879.607713,-772038879.607713,2029-11-01,False
462,5.18734802910692,1.1441660062970178,0.9794872595906481,1.217350808852408,0.9440612016802447,208.40642871875457,4971401297.360542,-102620349.4102447,1142208592.012178,511296304.5151086,-461296304.5151086,2029-09-01,False
463,10.030013317294767,1.0046555189815964,0.9598346110453885,1.0481939721032838,0.9892568218681269,129.55685450412952,4365228229.975037,597358359.698172,972948129.7091912,309400525.54272175,-259400525.54272175,2030-02-01,True
464,3.813864984087883,1.034276722933653,0.8135288887727892,0.9983922452418146,0.9883298728833243,95.20554770384047,4493932361.146722,-232621521.2336588,1043818026.1192658,426302901.31442285,-376302901.31442285,2029-08-01,False
465,3.483026347808592,1.148187632040079,0.946966652191806,1.0779277712387123,1.0238668233291748,102.09159583455451,4988875261.214143,283858584.6503526,1387850098.889575,391071076.5800318,-341071076.5800318,2029-07-01,True
466,9.206339183640651,1.015368653980692,0.9569714051186321,1.2143387955937375,1.0098662395360474,144.97920088685132,4411776801.546106,612482306.1849533,1029649763.1234746,318637822.9113994,-268637822.9113994,2030-01-01,True
467,6.771393564856535,1.0800592313778177,0.9456452751519668,1.1255995491326,1.0456871183342764,124.71416311725963,4692857360.336617,640811418.7362531,1200130237.2657316,336428838.0913702,-286428838.0913702,2029-11-01,True
468,1.8528431351069004,1.1261327365910354,0.8143557439622316,1.0298735024206336,0.9628120922726575,185.9969125743087,4893046740.488049,-735179858.5490195,1075897875.9536152,639474699.9210167,-589474699.9210167,2029-06-01,False
469,3.2083102931599417,1.0422357600510141,0.7779941836645046,1.154998096328207,0.9932708801032366,-1.0429991006639625,4528514377.421657,-531728315.6283349,1004568623.2533555,454164617.1069565,-404164617.1069565,2029-07-01,False
470,1.258717250113947,1.1183102572414563,0.8653739083062912,1.0883866825592816,0.9722166885710747,262.42863613615157,4859058067.714128,-409113270.8065671,1221001439.3749063,596474567.3547165,-546474567.3547165,2029-05-01,False
471,4.014673870853867,1.1450809035632767,0.7835866535451522,1.1898407580676178,1.0357856907673182,188.46815453800212,4975376525.982437,-633753775.8543049,1042661383.341423,615226696.7010083,-565226696.7010083,2029-08-01,False
472,5.347240094565217,1.0547403415898016,0.9725395328283513,1.1174120052263692,0.9516086085331836,115.7384568814731,4582846784.207687,281920973.6539568,1166755164.8384206,365335744.11098987,-315335744.11098987,2029-09-01,True
473,5.327736817551598,1.186050489856071,0.946425632825141,1.0973835562839374,0.9893632779325467,77.3899712024017,5153389378.424629,-70217972.91447687,1205238191.85098,450069631.87488914,-400069631.87488914,2029-09-01,False
474,4.621278145511232,1.0031627298235133,0.9667648046129288,1.060224857849255,0.972517999731452,71.33167721587633,4358742061.083165,601717246.8766927,1211633912.5604134,298966044.48716307,-248966044.48716307,2029-09-01,True
475,3.4246062199511376,1.1244126437688733,0.8518899751203061,0.9860314251534789,1.0005917807222264,100.29405982363292,4885572937.175755,-271699555.4603863,1182309558.29818,474036080.148836,-424036080.148836,2029-07-01,False
476,4.685118451955635,1.093754048421263,0.9731312990487957,1.0428961494226774,0.9995954388790784,272.2470841572763,4752361340.390387,517161112.63500905,1281059088.9149122,406108088.17067355,-356108088.17067355,2029-09-01,True
477,7.109539016108713,1.0938198478806493,0.9585594790253121,1.0642164685638298,0.9705204030993704,132.12002468622393,4752647239.041421,229003872.66327047,1091391115.9319177,392876901.9998023,-342876901.9998023,2029-11-01,True
478,4.226624271691032,1.025218163299989,0.8961559820538523,1.0039318158452186,0.9701804651072174,139.50860378947797,4454572919.538452,154090995.77640915,1150223041.271521,370654084.42774445,-320654084.42774445,2029-08-01,True
479,10.885447924466593,0.9984430891923163,0.935604009253876,1.06419017558468,0.9155927399275968,72.36376324845205,4338235222.540614,3676972.16630435,775692428.2731918,351756819.2682583,-301756819.2682583,2030-03-01,True
480,2.5758831751205036,1.054048929530553,0.8633103423025592,1.0552690094131068,0.9796773036809523,-42.29288409434722,4579842598.810253,-124141563.6225549,1148668284.1909962,351462798.12010735,-301462798.12010735,2029-07-01,False
481,3.010761397920713,1.0217859897779349,0.9227697469171701,1.0442087842902024,0.9811390983820611,65.3663648143629,4439660125.585127,346161489.0373105,1259469921.625423,324715721.21308357,-274715721.21308357,2029-07-01,True
482,1.164836395767557,1.2337749610420232,0.8100080411126515,1.0047019217854976,0.9419352109583544,306.7293679191911,5360752205.727591,-1262108363.7792225,1072028350.4330816,903738098.5649414,-853738098.5649414,2029-05-01,False
483,6.683746424829129,1.1292653766438923,1.0367037904790501,0.9940229524004714,1.0336372181978135,60.63809829006668,4906658061.517712,995815650.5780562,1347815054.4341555,311045386.6403868,-261045386.64038682,2029-11-01,True
484,6.735704473156737,1.0917267436386726,0.889468568319004,1.1773970425884637,0.9423170502431713,332.87986879794306,4743552701.110032,-349995728.46176577,920756509.0898037,596996090.9388798,-546996090.9388798,2029-11-01,False
485,4.676776767277145,1.137914722478764,1.0238142934920582,0.983598562619726,1.021540832948143,142.10853441142498,4944239469.17023,827321049.1409869,1425768452.3940215,353203448.59835446,-303203448.59835446,2029-09-01,True
486,7.566926322265796,1.0380173999987377,0.9197432848086794,1.1035825588106085,0.9739930245945669,46.4318966232823,4510185602.994515,198570002.1833855,984815884.9566054,342719548.47199106,-292719548.47199106,2029-12-01,True
487,3.697386672339301,1.1956380374193438,0.7707782459709929,1.1111789554114946,1.0474692656011608,-28.810857346131325,5195047272.587049,-804291184.4260131,1052726511.5727594,556387630.2599752,-506387630.2599752,2029-08-01,False
488,3.003091446812207,1.1438782324812022,0.7869874199158622,1.08708835583836,0.9923979261431595,147.05822217051272,4970150920.130823,-807277355.0561545,1030842573.5318376,639260102.8196017,-589260102.8196017,2029-07-01,False
489,4.572691710936223,1.1495231437722087,0.9308393303333934,1.0227769694969522,0.9822720383271699,241.32949670629455,4994678059.690247,-16110130.97192216,1179676411.2695615,505762148.70336235,-455762148.70336235,2029-09-01,False
490,7.170407039703098,1.1012287866743773,0.8750951027422689,0.9932376268389181,0.9541804908902489,-24.092372065111533,4784839078.100169,-307736333.32708514,951257871.5209284,417914464.80565184,-367914464.80565184,2029-11-01,False
491,12.631653718350146,1.0552747389755155,0.973091648626632,1.0146008116548626,0.9583370705063846,108.8107214713653,4585168740.848615,160866868.86862087,789848093.6176281,352403464.01654446,-302403464.01654446,2030-05-01,True
492,4.274610186723862,1.1771856718230223,1.0184535326053978,1.1556897726731707,0.942929411868474,200.56395225692373,5114871744.071032,3670361.2472218275,1264470942.6681304,497159011.20490444,-447159011.20490444,2029-08-01,True
493,2.878372308278385,1.2195071852327501,0.9168179805302596,1.0453592706213901,0.9434085932507644,-23.381485940415892,5298758719.836298,-641976011.9019034,1169577521.528077,539091675.4718571,-489091675.4718571,2029-07-01,False
494,3.7262624079645206,1.2198046181718807,0.9690510992078898,1.1985059202028894,0.9347726653199964,148.05415169052608,5300051065.956821,-490124726.9788928,1158829857.702705,603686030.8315055,-553686030.8315055,2029-08-01,False
495,3.794789394119717,1.1151001341043647,0.8748225611470966,1.0367179567507028,0.983107367156452,54.876545100286464,4845110082.683464,-231179760.58234286,1132949688.5416307,440917091.8703891,-390917091.8703891,2029-08-01,False
496,5.37901868556116,1.1383855124850926,0.8179184307169683,1.177102253140383,0.9779018381904401,215.66012203531753,4946285051.747726,-708084333.2375219,959942837.7152591,645864424.276698,-595864424.276698,2029-09-01,False
497,7.039163863941981,1.1527181966550057,0.9523809607574375,1.1556240207908905,0.986304294242019,79.20150580888512,5008560564.466,33287695.23264849,1095235724.1398718,421604960.16398185,-371604960.16398185,2029-11-01,True
498,2.360622799276835,1.1283828281752393,0.7904499093117902,1.0292338719643752,0.9269904837900869,137.60592969825336,4902823388.421414,-1073045232.9511675,965040156.738915,701692368.0888277,-651692368.0888277,2029-06-01,False
499,2.9964871094000407,1.1292910883803187,0.9676273706080709,1.13923890177254,0.9609468793101954,137.62168959484023,4906769779.012484,22885615.896109343,1274697238.0207133,437077825.986354,-387077825.986354,2029-07-01,True
500,6.178331789962595,1.101435051494811,0.941377265122281,1.023263888248007,1.0352370062541956,26.712382478032495,4785735298.744953,533252637.980719,1247336867.3420656,324620589.9934006,-274620589.9934006,2029-10-01,True
